,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_decision_function_shape,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
164,15.357654714584351,0.5795911356266792,2.99041428565979,0.12053252670237825,10,ovo,linear,10000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'linear', 'max_iter': 10000}",0.46996466431095407,0.4204946996466431,0.44025157232704404,0.4710144927536232,0.44162895927601814,0.4486708776628565,0.01932373053861452,27
165,0.43725218772888186,0.05227075992195695,0.08737812042236329,0.017992086548778437,10,ovo,poly,100,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'poly', 'max_iter': 100}",0.4043807919123842,0.4145035022661722,0.4200652528548124,0.4,0.42389987888574887,0.41256988518382354,0.00909232017664317,85
166,2.0038968086242677,0.09604265824515726,0.37210688591003416,0.049389774693236674,10,ovo,poly,500,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'poly', 'max_iter': 500}",0.36988847583643125,0.3810400368154625,0.35288552507095555,0.37808711270767853,0.38371040723981903,0.3731223115340694,0.011130432288749458,127
167,4.247994661331177,0.2903958683683816,0.8962035179138184,0.05876849665485327,10,ovo,poly,1000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'poly', 'max_iter': 1000}",0.3770180436847103,0.3836246550137995,0.37431693989071035,0.38552036199095024,0.3851321092700403,0.3811224219700421,0.0045791079113240525,119
168,19.166187381744386,0.4723914211076082,4.24162073135376,0.28583983651688966,10,ovo,poly,5000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'poly', 'max_iter': 5000}",0.3620689655172414,0.3381294964028777,0.3759036144578313,0.3913565426170469,0.35653235653235654,0.3647981951054708,0.01797591963427276,145
169,21.927467346191406,0.8164067720614474,5.082784938812256,0.5035898903225053,10,ovo,poly,10000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'poly', 'max_iter': 10000}",0.3823870220162225,0.35132032146957515,0.3931034482758621,0.4058956916099773,0.37614678899082565,0.38177065447249253,0.01827391684433372,117
170,0.45458273887634276,0.06288279692210166,0.09574308395385742,0.008762580919803021,10,ovo,rbf,100,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'rbf', 'max_iter': 100}",0.1453790238836968,0.1085972850678733,0.13428280773143436,0.10129310344827586,0.16216216216216217,0.1303428764586885,0.022675254297990236,235
171,2.364001655578613,0.26340091611777505,0.46676011085510255,0.06678400167601184,10,ovo,rbf,500,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'rbf', 'max_iter': 500}",0.39377431906614785,0.4140233722871452,0.1899897854954035,0.2669245647969052,0.23221757322175735,0.2993859229734718,0.08897612711311878,207
172,5.541476011276245,0.8843059642527765,1.23313570022583,0.17243220268886852,10,ovo,rbf,1000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'rbf', 'max_iter': 1000}",0.4747967479674797,0.48534201954397393,0.3540772532188841,0.29395348837209306,0.4491600353669319,0.4114659088938725,0.07482238816048317,89
173,21.357913541793824,1.172401536096894,5.016009569168091,0.4626442331205194,10,ovo,rbf,5000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'rbf', 'max_iter': 5000}",0.4724919093851133,0.44564047362755654,0.4446902654867257,0.46688382193268185,0.4371584699453552,0.4533729880754865,0.013756219197102225,11
174,22.451658010482788,1.276207778203759,5.658758354187012,0.19326891972581922,10,ovo,rbf,10000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'rbf', 'max_iter': 10000}",0.4781216648879402,0.44936708860759494,0.4393939393939394,0.47761194029850745,0.44637053087757317,0.458173032813111,0.01640315275072276,7
175,0.8875274181365966,0.14218523503744102,0.19178943634033202,0.026156769651417822,10,ovo,sigmoid,100,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid', 'max_iter': 100}",0.44018172640080766,0.46827794561933533,0.4533064109035841,0.4612345679012346,0.41446613088404133,0.44749335634180054,0.018967705205042033,33
176,3.41188530921936,0.45390431508773904,0.7680518150329589,0.12004698655082031,10,ovo,sigmoid,500,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid', 'max_iter': 500}",0.4127498649378714,0.4354926510615133,0.41776315789473684,0.4180064308681672,0.38580645161290317,0.4139637112750384,0.016053531195755213,83
177,6.698226356506348,0.43575537683530896,1.605628490447998,0.2937008763680177,10,ovo,sigmoid,1000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid', 'max_iter': 1000}",0.28899082568807344,0.37253354380426196,0.2326674500587544,0.36189069423929093,0.23004694835680753,0.29722589242943764,0.0609940952567981,209
178,10.706812381744385,0.8339635462726538,2.4098248958587645,0.39157770097707845,10,ovo,sigmoid,5000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid', 'max_iter': 5000}",0.3552397868561279,0.35018050541516244,0.3193430656934307,0.354810238305384,0.31690140845070425,0.3392950009441619,0.017395434462835802,175
179,11.086043882369996,0.5011649281382327,2.8914637088775637,0.7442801660256017,10,ovo,sigmoid,10000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid', 'max_iter': 10000}",0.3552397868561279,0.35018050541516244,0.3193430656934307,0.354810238305384,0.31690140845070425,0.3392950009441619,0.017395434462835802,175
180,0.6099682807922363,0.04808160865573058,0.12426810264587403,0.01037637820829484,10,ovr,linear,100,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 100}",0.3792452830188679,0.3654580152671756,0.348768472906404,0.33333333333333337,0.367487684729064,0.358858557850969,0.01604356651622246,153
181,3.343459129333496,0.7542848855053819,0.8063455104827881,0.14588671496428307,10,ovr,linear,500,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 500}",0.3439419318816304,0.3291139240506329,0.3064876957494407,0.34451392836839106,0.34526990913949757,0.33386547783791853,0.014947278639170685,197
